   AgeBP,  JanDays     , FebDays     , MarDays     , AprDays     , MayDays     , JunDays     , JulDays     , AugDays     , SepDays     , OctDays     , NovDays     , DecDays     , JanMid      , FebMid      , MarMid      , AprMid      , MayMid      , JunMid      , JulMid      , AugMid      , SepMid      , OctMid      , NovMid      , DecMid      , JanBeg      , FebBeg      , MarBeg      , AprBeg      , MayBeg      , JunBeg      , JulBeg      , AugBeg      , SepBeg      , OctBeg      , NovBeg      , DecBeg      , JanEnd      , FebEnd      , MarEnd      , AprEnd      , MayEnd      , JunEnd      , JulEnd      , AugEnd      , SepEnd      , OctEnd      , NovEnd      , De,    "JanColor ",    "FebColor ",    "MarColor ",    "AprColor ",    "MayColor ",    "JunColor ",    "JulColor ",    "AugColor ",    "SepColor ",    "OctColor ",    "NovColor ",    "DecColor "
  -79000,    33.507814,    30.344081,    32.972664,    30.776734,    30.448434,    28.341949,    28.600365,    28.532436,    28.153160,    30.154129,    30.458307,    32.709928,    10.403855,    42.382197,    74.128127,   106.075037,   136.734774,   166.079983,   194.450973,   222.894574,   251.165147,   280.294338,   310.636716,   342.249638,    -6.271859,    27.194590,    57.516801,    90.507179,   121.325531,   151.798418,   180.122039,   208.678858,   237.185968,   265.355404,   295.551433,   326.034434,    27.194590,    57.516801,    90.507179,   121.325531,   151.798418,   180.122039,   208.678858,   237.185968,   265.355404,   295.551433,   326.034434,   358.728141,         "Purple",         "Purple",         "Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",         "Orange",    "Deep Yellow",  "Easter Purple",         "Purple"
  -78000,    33.121996,    30.202064,    33.089890,    31.120107,    30.925586,    28.794053,    28.944620,    28.675046,    28.066055,    29.843750,    30.007833,    32.209000,    10.671594,    42.381313,    74.101531,   106.283964,   137.368958,   167.201391,   195.990605,   224.685623,   252.977471,   281.898001,   311.846151,   342.972524,    -5.790658,    27.294392,    57.471073,    90.570040,   121.727215,   152.681122,   181.464948,   210.370794,   239.017376,   267.092266,   296.973170,   327.008631,    27.294392,    57.471073,    90.570040,   121.727215,   152.681122,   181.464948,   210.370794,   239.017376,   267.092266,   296.973170,   327.008631,   359.209342,         "Purple",         "Purple",         "Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",  "Easter Purple",         "Purple"
  -77000,    32.665841,    29.941770,    33.056193,    31.344766,    31.343010,    29.257583,    29.360860,    28.929682,    28.102258,    29.649612,    29.631052,    31.717373,    11.203904,    42.547971,    74.104354,   106.381395,   137.796914,   168.091802,   197.343252,   226.386711,   254.822212,   283.657010,   313.307246,   343.990132,    -5.019934,    27.615019,    57.530077,    90.587395,   121.962941,   153.335824,   182.590753,   211.919169,   240.819305,   268.923596,   298.604262,   328.263806,    27.615019,    57.530077,    90.587395,   121.962941,   153.335824,   182.590753,   211.919169,   240.819305,   268.923596,   298.604262,   328.263806,   359.980066,         "Purple",         "Purple",         "Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",         "Orange",    "Deep Yellow",    "Pale Yellow",   "Light Purple"
  -76000,    32.181556,    29.591963,    32.880114,    31.433180,    31.665332,    29.694876,    29.817020,    29.276228,    28.255444,    29.580068,    29.351384,    31.272834,    11.942101,    42.860229,    74.135305,   106.361611,   137.985242,   168.679223,   198.400456,   227.862678,   256.551219,   285.424447,   314.889383,   345.202736,    -4.039495,    28.118282,    57.684413,    90.559094,   122.015639,   153.709971,   183.408627,   213.200582,   242.448267,   270.700014,   300.304159,   329.682876,    28.118282,    57.684413,    90.559094,   122.015639,   153.709971,   183.408627,   213.200582,   242.448267,   270.700014,   300.304159,   329.682876,   360.960505,         "Purple",         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple"
  -75000,    31.710126,    29.187839,    32.583978,    31.381717,    31.865785,    30.069321,    30.276752,    29.687756,    28.511773,    29.635016,    29.183767,    30.906169,    12.811978,    43.283134,    74.190323,   106.230861,   137.924568,   168.920563,   199.080695,   228.999321,   258.029921,   287.058976,   316.459022,   346.499680,    -2.943072,    28.750789,    57.915684,    90.489602,   121.886865,   153.778495,   183.856364,   214.115890,   243.778078,   272.281863,   301.933608,   331.141701,    28.750789,    57.915684,    90.489602,   121.886865,   153.778495,   183.856364,   214.115890,   243.778078,   272.281863,   301.933608,   331.141701,   362.056928,   "Light Purple",         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple"
  -74000,    31.287723,    28.766594,    32.200426,    31.200964,    31.929787,    30.349401,    30.702240,    30.131776,    28.850368,    29.806246,    29.134655,    30.639821,    13.733004,    43.773723,    74.263222,   106.006226,   137.630522,   168.806793,   199.338185,   229.714168,   259.148853,   288.436725,   317.891811,   347.770978,    -1.827644,    29.451102,    58.199277,    90.387250,   121.596277,   153.546838,   183.907524,   214.600204,   244.711111,   273.550916,   303.366689,   332.521101,    29.451102,    58.199277,    90.387250,   121.596277,   153.546838,   183.907524,   214.600204,   244.711111,   273.550916,   303.366689,   332.521101,   363.172356,   "Light Purple",   "Light Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple"
  -73000,    30.943342,    28.363492,    31.767825,    30.913853,    31.856846,    30.512628,    31.057879,    30.572338,    29.244181,    30.077902,    29.202309,    30.487406,    14.626990,    44.286465,    74.346585,   105.712910,   137.140980,   168.363472,   199.167519,   229.964082,   259.832610,   289.460807,   319.082484,   348.917235,    -0.783900,    30.156963,    58.507702,    90.262969,   121.178392,   153.049579,   183.574035,   214.629224,   245.186734,   274.419658,   304.500542,   333.716854,    30.156963,    58.507702,    90.262969,   121.178392,   153.049579,   183.574035,   214.629224,   245.186734,   274.419658,   304.500542,   333.716854,   364.216100,  "Easter Purple",   "Light Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Pale Yellow",    "Pale Yellow"
  -72000,    30.697580,    28.008886,    31.325553,    30.552077,    31.660312,    30.548507,    31.314331,    30.973043,    29.661486,    30.427184,    29.377239,    30.453803,    15.425014,    44.778149,    74.432706,   105.380639,   136.510251,   167.646465,   198.603265,   229.748589,   260.045385,   290.067840,   319.951886,   349.856996,     0.111054,    30.811404,    58.813796,    90.128806,   120.677451,   152.344963,   182.903693,   214.220859,   245.185961,   274.837415,   305.262163,   334.646919,    30.811404,    58.813796,    90.128806,   120.677451,   152.344963,   182.903693,   214.220859,   245.185961,   274.837415,   305.262163,   334.646919,   365.111054,  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow"
  -71000,    30.562260,    27.726373,    30.909966,    30.151666,    31.365012,    30.459754,    31.452187,    31.300733,    30.068175,    30.825516,    29.642812,    30.535547,    16.072131,    45.211585,    74.514403,   105.039941,   135.801548,   166.733811,   197.714567,   229.108495,   259.792624,   290.231237,   320.451043,   350.531313,     0.798416,    31.367123,    59.093312,    89.996527,   120.141552,   151.506585,   181.973066,   213.431843,   244.731790,   274.792962,   305.612151,   335.255766,    31.367123,    59.093312,    89.996527,   120.141552,   151.506585,   181.973066,   213.431843,   244.731790,   274.792962,   305.612151,   335.255766,   365.798416,  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple"
  -70000,    30.540625,    27.531926,    30.551504,    29.748639,    31.003377,    30.261472,    31.464395,    31.529301,    30.430803,    31.240370,    29.976161,    30.721427,    16.529908,    45.557925,    74.585612,   104.718973,   135.079310,   165.715445,   196.595790,   228.120013,   259.118787,   289.961368,   320.562557,   350.905831,     1.240047,    31.789036,    59.326649,    89.876512,   119.617201,   150.613991,   180.877223,   212.349950,   243.885282,   274.313643,   305.545609,   335.516150,    31.789036,    59.326649,    89.876512,   119.617201,   150.613991,   180.877223,   212.349950,   243.885282,   274.313643,   305.545609,   335.516150,   366.240047,  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple"
  -69000,    30.627855,    27.433757,    30.272990,    29.375443,    30.610992,    29.978483,    31.356838,    31.642874,    30.720078,    31.637828,    30.349550,    30.993314,    16.777228,    45.797735,    74.641736,   104.441251,   134.402651,   164.682711,   195.354870,   226.885298,   258.101512,   289.302837,   320.299746,   350.970930,     1.418964,    32.055303,    59.499768,    89.777038,   119.145054,   149.743914,   179.718241,   211.083097,   242.737904,   273.461213,   305.090509,   335.428809,    32.055303,    59.499768,    89.777038,   119.145054,   149.743914,   179.718241,   211.083097,   242.737904,   273.461213,   305.090509,   335.428809,   366.418964,  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",   "Light Purple",  "Easter Purple"
  -68000,    30.811828,    27.432642,    30.088964,    29.058516,    30.222433,    29.641504,    31.146918,    31.637597,    30.914192,    31.985748,    30.732349,    31.327310,    16.809860,    45.921151,    74.679784,   104.224339,   133.820638,   163.719283,   194.101341,   225.520777,   256.842850,   288.329159,   319.703859,   350.740393,     1.338507,    32.157238,    59.604454,    89.703923,   118.757157,   148.963320,   178.594364,   209.747083,   241.401133,   272.324817,   304.303813,   335.020502,    32.157238,    59.604454,    89.703923,   118.757157,   148.963320,   178.594364,   209.747083,   241.401133,   272.324817,   304.303813,   335.020502,   366.338507,  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",   "Light Purple",   "Light Purple"
  -67000,    31.074117,    27.522548,    30.005752,    28.816976,    29.868020,    29.283034,    30.860522,    31.521613,    31.001331,    32.257117,    31.093592,    31.695378,    16.639197,    45.927411,    74.698369,   104.079358,   133.369555,   162.894491,   192.935716,   224.144903,   255.458530,   287.135219,   318.839562,   350.248932,     1.020543,    32.098497,    59.638132,    89.660441,   118.475600,   148.324812,   177.591234,   208.453758,   239.994645,   271.011744,   303.265571,   334.340630,    32.098497,    59.638132,    89.660441,   118.475600,   148.324812,   177.591234,   208.453758,   239.994645,   271.011744,   303.265571,   334.340630,   366.020543,  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",         "Purple",   "Light Purple"
  -66000,    31.391324,    27.691464,    30.022005,    28.662234,    29.571722,    28.933724,    30.528128,    31.313229,    30.980754,    32.433019,    31.404910,    32.067486,    16.290384,    45.824013,    74.697597,   104.011086,   133.071875,   162.259301,   191.941376,   222.866937,   254.066463,   285.828067,   317.788870,   349.548654,     0.502864,    31.893787,    59.603409,    89.647441,   118.312282,   147.864304,   176.775885,   207.301073,   238.634572,   269.636831,   302.071321,   333.456531,    31.893787,    59.603409,    89.647441,   118.312282,   147.864304,   176.775885,   207.301073,   238.634572,   269.636831,   302.071321,   333.456531,   365.502864,   "Light Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",         "Purple",         "Purple"
  -65000,    31.736806,    27.922455,    30.129546,    28.598263,    29.350162,    28.619691,    30.180879,    31.037781,    30.862207,    32.504578,    31.643435,    32.414198,    15.799878,    45.625592,    74.678909,   104.018434,   132.936508,   161.844719,   191.179458,   221.777975,   252.775849,   284.516871,   316.643759,   348.704508,    -0.164200,    31.567184,    59.507444,    89.663567,   118.269435,   147.600570,   176.193577,   206.365930,   237.423210,   268.311662,   300.823275,   332.447545,    31.567184,    59.507444,    89.663567,   118.269435,   147.600570,   176.193577,   206.365930,   237.423210,   268.311662,   300.823275,   332.447545,   364.835800,   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",         "Purple",         "Purple"
  -64000,    32.082810,    28.194983,    30.314436,    28.622271,    29.212483,    28.360915,    29.847308,    30.723924,    30.663855,    32.473448,    31.794127,    32.709440,    15.212404,    45.352542,    74.644875,   104.095160,   132.959910,   161.662098,   190.686630,   220.944937,   251.678070,   283.303059,   315.497952,   347.788773,    -0.921968,    31.150038,    59.361169,    89.705565,   118.340626,   147.536143,   175.867069,   205.700121,   236.441230,   267.134749,   299.621064,   331.398102,    31.150038,    59.361169,    89.705565,   118.340626,   147.536143,   175.867069,   205.700121,   236.441230,   267.134749,   299.621064,   331.398102,   364.078032,         "Purple",  "Easter Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",         "Purple",         "Purple"
  -63000,    32.402874,    28.486513,    30.558260,    28.725640,    29.160812,    28.170616,    29.551053,    30.400111,    30.409252,    32.350780,    31.851065,    32.933026,    14.577315,    45.029351,    74.598957,   104.230740,   133.127733,   161.704803,   190.475313,   220.407695,   250.840291,   282.271777,   314.438657,   346.874875,    -1.708300,    30.678455,    59.178355,    89.768636,   118.512072,   147.659111,   175.797800,   205.329173,   235.742947,   266.183803,   298.553036,   330.390338,    30.678455,    59.178355,    89.768636,   118.512072,   147.659111,   175.797800,   205.329173,   235.742947,   266.183803,   298.553036,   330.390338,   363.291700,         "Purple",   "Light Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",         "Purple",         "Purple"
  -62000,    32.674210,    28.774350,    30.839639,    28.895043,    29.191087,    28.055359,    29.309615,    30.091788,    30.124035,    32.154951,    31.817438,    33.072486,    13.944510,    44.682648,    74.545219,   104.411385,   133.416868,   161.950807,   190.535781,   220.179059,   250.302158,   281.485613,   313.539180,   346.031049,    -2.462866,    30.190368,    58.974512,    89.846859,   118.764200,   147.945531,   175.968403,   205.253595,   235.354719,   265.510821,   297.689133,   329.496997,    30.190368,    58.974512,    89.846859,   118.764200,   147.945531,   175.968403,   205.253595,   235.354719,   265.510821,   297.689133,   329.496997,   362.537134,         "Purple",   "Light Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",    "Pale Yellow",   "Light Purple",         "Purple",         "Purple"
  -61000,    32.879738,    29.037565,    31.135948,    29.113722,    29.294105,    28.015655,    29.134022,    29.819555,    29.832963,    31.908600,    31.704276,    33.123851,    13.360222,    44.339041,    74.488009,   104.621206,   133.797786,   162.365918,   190.839606,   220.247126,   250.075589,   280.981209,   312.853352,   345.314592,    -3.132280,    29.722407,    58.765651,    89.933666,   119.073416,   148.362269,   176.346172,   205.451976,   235.276146,   265.140289,   297.076171,   328.775512,    29.722407,    58.765651,    89.933666,   119.073416,   148.362269,   176.346172,   205.451976,   235.276146,   265.140289,   297.076171,   328.775512,   361.867720,         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",         "Purple",         "Purple"
  -60000,    33.009387,    29.258761,    31.425148,    29.362898,    29.456712,    28.046849,    29.029131,    29.598270,    29.557666,    31.635617,    31.528286,    33.091275,    12.863182,    44.022927,    74.431610,   104.843486,   134.237122,   162.907440,   191.343991,   220.579367,   250.147209,   280.768915,   312.412438,   344.767458,    -3.674429,    29.306847,    58.566987,    90.022367,   119.414055,   148.870164,   176.887122,   205.885354,   235.483505,   265.070340,   296.735992,   328.264030,    29.306847,    58.566987,    90.022367,   119.414055,   148.870164,   176.887122,   205.885354,   235.483505,   265.070340,   296.735992,   328.264030,   361.325571,         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",         "Purple",         "Purple"
  -59000,    33.060478,    29.425443,    31.687552,    29.623280,    29.663081,    28.140161,    28.994352,    29.436934,    29.315277,    31.358553,    31.309260,    32.985629,    12.481681,    43.754528,    74.379895,   105.062004,   134.700401,   163.528092,   191.996631,   221.127850,   250.482825,   280.835170,   312.224775,   344.413808,    -4.061396,    28.969054,    58.391706,    90.106679,   119.760429,   149.427384,   177.540414,   206.502363,   235.934755,   265.276346,   296.666463,   327.979864,    28.969054,    58.391706,    90.106679,   119.760429,   149.427384,   177.540414,   206.502363,   235.934755,   265.276346,   296.666463,   327.979864,   360.938604,         "Purple",         "Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",         "Purple"
  -58000,    33.037143,    29.530742,    31.907333,    29.876560,    29.896064,    28.283814,    29.024601,    29.339127,    29.117860,    31.096765,    31.067573,    32.822417,    12.231961,    43.548425,    74.336031,   105.262284,   135.154737,   164.179946,   192.740733,   221.835021,   251.033151,   281.146989,   312.277956,   344.259767,    -4.280579,    28.725784,    58.249978,    90.181212,   120.088811,   149.992774,   178.252856,   207.244701,   236.575428,   265.716195,   296.844877,   327.920414,    28.725784,    58.249978,    90.181212,   120.088811,   149.992774,   178.252856,   207.244701,   236.575428,   265.716195,   296.844877,   327.920414,   360.719421,         "Purple",         "Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",   "Light Purple",         "Purple"
  -57000,    32.948965,    29.573437,    32.073534,    30.106762,    30.138522,    28.464192,    29.111367,    29.303775,    28.972482,    30.865352,    30.822134,    32.619477,    12.118105,    43.412818,    74.302270,   105.432635,   135.571245,   164.818111,   193.519838,   222.639475,   251.740048,   281.657714,   312.542939,   344.295244,    -4.333951,    28.584578,    58.148336,    90.241846,   120.379161,   150.528934,   178.973156,   208.052466,   237.344722,   266.336432,   297.233004,   328.066177,    28.584578,    58.148336,    90.241846,   120.379161,   150.528934,   178.973156,   208.052466,   237.344722,   266.336432,   297.233004,   328.066177,   360.666049,         "Purple",         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",         "Purple"
  -56000,    32.809171,    29.557287,    32.180481,    30.301292,    30.374568,    28.666973,    29.243800,    29.326098,    28.881709,    30.674804,    30.588979,    32.394839,    12.133354,    43.349565,    74.279851,   105.564837,   135.926920,   165.403828,   194.282043,   223.481243,   252.542565,   282.313163,   312.979290,   344.497326,    -4.235754,    28.544274,    58.089526,    90.285947,   120.616374,   151.004721,   179.655585,   208.868927,   238.181224,   267.078463,   297.782915,   328.385161,    28.544274,    58.089526,    90.285947,   120.616374,   151.004721,   179.655585,   208.868927,   238.181224,   267.078463,   297.782915,   328.385161,   360.764246,         "Purple",         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple"
  -55000,    32.632712,    29.489879,    32.227547,    30.451550,    30.590596,    28.878193,    29.409775,    29.398611,    28.844366,    30.531194,    30.380526,    32.165051,    12.262464,    43.354956,    74.269028,   105.654397,   136.205764,   165.906677,   194.983304,   224.306140,   253.382197,   283.057401,   313.540677,   344.834523,    -4.009164,    28.596462,    58.072792,    90.312402,   120.790921,   151.396923,   180.262728,   209.644356,   239.027755,   267.884145,   298.442736,   328.837884,    28.596462,    58.072792,    90.312402,   120.790921,   151.396923,   180.262728,   209.644356,   239.027755,   267.884145,   298.442736,   328.837884,   360.990836,         "Purple",         "Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple"
  -54000,    32.434563,    29.381233,    32.218385,    30.553070,    30.776001,    29.085152,    29.596873,    29.512103,    28.856410,    30.436731,    30.205407,    31.944072,    12.484621,    43.421007,    74.269208,   105.700371,   136.399059,   166.305711,   195.589535,   225.068870,   254.206942,   283.837545,   314.179886,   345.271148,    -3.682564,    28.727520,    58.094527,    90.321480,   120.898808,   151.690936,   180.767081,   210.338631,   239.834963,   268.700244,   299.161645,   329.382189,    28.727520,    58.094527,    90.321480,   120.898808,   151.690936,   180.767081,   210.338631,   239.834963,   268.700244,   299.161645,   329.382189,   361.317436,   "Light Purple",   "Light Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Pale Yellow",    "Pale Yellow",   "Light Purple"
  -53000,    32.228421,    29.242405,    32.159806,    30.605186,    30.923512,    29.277095,    29.793234,    29.656554,    28.911808,    30.390514,    30.068724,    31.742742,    12.776384,    43.536991,    74.279156,   105.704816,   136.504838,   166.589469,   196.077418,   225.734739,   254.973929,   284.607226,   314.852815,   345.771198,    -3.286038,    28.920853,    58.149138,    90.314559,   120.940964,   151.880467,   181.151448,   210.922494,   240.563505,   269.481500,   299.893671,   329.977281,    28.920853,    58.149138,    90.314559,   120.940964,   151.880467,   181.151448,   210.922494,   240.563505,   269.481500,   299.893671,   329.977281,   361.713962,   "Light Purple",   "Light Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple"
  -52000,    32.025892,    29.084320,    32.060532,    30.610345,    31.029138,    29.445623,    29.988207,    29.821903,    29.003365,    30.389349,    29.972588,    31.568738,    13.114236,    43.690957,    74.297240,   105.672017,   136.526721,   166.755020,   196.434011,   226.279997,   255.650575,   285.328599,   315.521182,   346.301334,    -2.848504,    29.158953,    58.229945,    90.293783,   120.922182,   151.966415,   181.408228,   211.377507,   241.184792,   270.192206,   300.600087,   330.586642,    29.158953,    58.229945,    90.293783,   120.922182,   151.966415,   181.408228,   211.377507,   241.184792,   270.192206,   300.600087,   330.586642,   362.151496,   "Light Purple",   "Light Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple"
  -51000,    31.836150,    28.916917,    31.930032,    30.573225,    31.091785,    29.584783,    30.172782,    29.998671,    29.123436,    30.428553,    29.916785,    31.426880,    13.476476,    43.870995,    74.321653,   105.607633,   136.472394,   166.806309,   196.655371,   226.691008,   256.214433,   285.972955,   316.153888,   346.832764,    -2.395752,    29.425040,    58.329990,    90.261708,   120.849869,   151.955217,   181.537854,   211.694929,   241.680494,   270.806425,   301.250418,   331.179696,    29.425040,    58.329990,    90.261708,   120.849869,   151.955217,   181.537854,   211.694929,   241.680494,   270.806425,   301.250418,   331.179696,   362.604248,  "Easter Purple",   "Light Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Pale Yellow",    "Pale Yellow"
  -50000,    31.665974,    28.748675,    31.777591,    30.499817,    31.112642,    29.690910,    30.339754,    30.178358,    29.264483,    30.502657,    29.899485,    31.319654,    13.844339,    44.066146,    74.350602,   105.517906,   136.352008,   166.752156,   196.744575,   226.962578,   256.652019,   286.520185,   316.727200,   347.342062,    -1.949408,    29.704136,    58.442649,    90.220998,   120.732823,   151.856994,   181.546764,   211.873858,   242.041095,   271.307114,   301.822272,   331.732335,    29.704136,    58.442649,    90.220998,   120.732823,   151.856994,   181.546764,   211.873858,   242.041095,   271.307114,   301.822272,   331.732335,   363.050592,  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow"
  -49000,    31.520075,    28.586471,    31.611699,    30.396625,    31.094475,    29.762242,    30.483661,    30.353637,    29.419448,    30.605956,    29.917880,    31.247830,    14.202396,    44.266889,    74.382436,   105.409044,   136.176764,   166.604287,   196.709519,   227.095828,   256.956981,   286.957423,   317.224008,   347.811068,    -1.526752,    29.983569,    58.562010,    90.174200,   120.580204,   151.683804,   181.445271,   211.919037,   242.263898,   271.684505,   302.300274,   332.226485,    29.983569,    58.562010,    90.174200,   120.580204,   151.683804,   181.445271,   211.919037,   242.263898,   271.684505,   302.300274,   332.226485,   363.473248,  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow"
  -48000,    31.401571,    28.435711,    31.439769,    30.270085,    31.040970,    29.798443,    30.600530,    30.518328,    29.581922,    30.732887,    29.968714,    31.211071,    14.538353,    44.465260,    74.415699,   105.286831,   135.957867,   166.375677,   196.560894,   227.096041,   257.128025,   287.277249,   317.632477,   348.226124,    -1.141183,    30.252979,    58.683010,    90.123617,   120.400827,   151.448275,   181.245698,   211.838732,   242.350881,   271.934148,   302.674486,   332.649050,    30.252979,    58.683010,    90.123617,   120.400827,   151.448275,   181.245698,   211.838732,   242.350881,   271.934148,   302.674486,   332.649050,   363.858817,    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow"
  -47000,    31.312507,    28.300635,    31.268146,    30.126239,    30.956218,    29.800124,    30.687518,    30.667205,    29.746129,    30.878195,    30.048632,    31.208453,    14.842440,    44.654675,    74.449143,   105.156469,   135.705928,   166.079439,   196.310629,   226.970820,   257.166980,   287.475833,   317.944461,   348.576927,    -0.803102,    30.503958,    58.801386,    90.071276,   120.202818,   151.162732,   180.961027,   211.643017,   242.306794,   272.054985,   302.938655,   332.990516,    30.503958,    58.801386,    90.071276,   120.202818,   151.162732,   180.961027,   211.643017,   242.306794,   272.054985,   302.938655,   332.990516,   364.196898,    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow"
